"BOSTON CITY WEATHER SERVICE OFFICE, MA US (USW00094701)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1913-07-04,,93,66,0.00,0.0,0.0
1913-07-05,,95,73,0.00,0.0,0.0
1913-07-06,,92,71,0.00,0.0,0.0
1913-07-07,,72,60,0.00,0.0,0.0
1913-07-08,,82,61,0.02,0.0,0.0
1913-07-09,,84,61,0.05,0.0,0.0
1913-07-10,,80,64,0.62,0.0,0.0
1913-07-11,,80,60,0.00,0.0,0.0
1913-07-12,,84,60,0.00,0.0,0.0
1913-07-13,,89,68,0.00,0.0,0.0
1913-07-14,,79,66,0.04,0.0,0.0
1913-07-15,,80,62,0.00,0.0,0.0
1913-07-16,,70,60,0.00,0.0,0.0
1913-07-17,,80,60,0.00,0.0,0.0
1913-07-18,,70,61,0.25,0.0,0.0
1913-07-19,,87,61,0.00,0.0,0.0
1913-07-20,,87,66,0.00,0.0,0.0
1913-07-21,,77,64,0.00,0.0,0.0
1913-07-22,,86,63,0.00,0.0,0.0
1913-07-23,,86,66,0.00,0.0,0.0
1913-07-24,,83,68,0.19,0.0,0.0
1913-07-25,,81,65,0.04,0.0,0.0
1913-07-26,,83,60,0.00,0.0,0.0
1913-07-27,,87,63,0.00,0.0,0.0
1913-07-28,,84,64,0.57,0.0,0.0
1913-07-29,,78,65,0.00,0.0,0.0
1913-07-30,,84,72,0.91,0.0,0.0
1913-07-31,,74,63,0.00,0.0,0.0
1913-08-01,,75,62,0.00,0.0,0.0
1913-08-02,,88,69,0.37,0.0,0.0
1913-08-03,,89,66,0.00,0.0,0.0
1913-08-04,,72,61,0.21,0.0,0.0
1913-08-05,,80,59,0.00,0.0,0.0
1913-08-06,,82,63,0.00,0.0,0.0
1913-08-07,,76,62,0.00,0.0,0.0
1913-08-08,,76,58,0.00,0.0,0.0
1913-08-09,,85,65,0.00,0.0,0.0
1913-08-10,,88,66,0.04,0.0,0.0
1913-08-11,,72,57,0.00,0.0,0.0
1913-08-12,,75,56,0.00,0.0,0.0
1913-08-13,,75,60,0.18,0.0,0.0
1913-08-14,,70,60,0.00,0.0,0.0
1913-08-15,,77,58,0.00,0.0,0.0
1913-08-16,,89,62,0.00,0.0,0.0
1913-08-17,,96,68,0.00,0.0,0.0
1913-08-18,,91,71,0.00,0.0,0.0
1913-08-19,,74,63,0.00,0.0,0.0
1913-08-20,,69,58,0.00,0.0,0.0
1913-08-21,,70,58,0.00,0.0,0.0
1913-08-22,,76,57,0.00,0.0,0.0
1913-08-23,,84,68,0.34,0.0,0.0
1913-08-24,,82,63,0.00,0.0,0.0
1913-08-25,,75,58,0.00,0.0,0.0
1913-08-26,,80,56,0.00,0.0,0.0
1913-08-27,,81,67,0.80,0.0,0.0
1913-08-28,,74,64,0.00,0.0,0.0
1913-08-29,,72,66,0.52,0.0,0.0
1913-08-30,,79,66,0.40,0.0,0.0
1913-08-31,,84,63,0.00,0.0,0.0
1913-09-01,,84,66,0.00,0.0,0.0
1913-09-02,,83,67,0.00,0.0,0.0
1913-09-03,,86,66,0.00,0.0,0.0
1913-09-04,,73,57,0.05,0.0,0.0
1913-09-05,,62,55,0.70,0.0,0.0
1913-09-06,,70,54,0.00,0.0,0.0
1913-09-07,,75,58,0.00,0.0,0.0
1913-09-08,,86,65,0.25,0.0,0.0
1913-09-09,,65,50,0.00,0.0,0.0
1913-09-10,,60,46,0.00,0.0,0.0
1913-09-11,,60,47,0.00,0.0,0.0
1913-09-12,,65,54,0.00,0.0,0.0
1913-09-13,,73,52,0.12,0.0,0.0
1913-09-14,,64,46,0.00,0.0,0.0
1913-09-15,,59,41,0.00,0.0,0.0
1913-09-16,,65,46,0.00,0.0,0.0
1913-09-17,,74,52,0.00,0.0,0.0
1913-09-18,,77,57,0.45,0.0,0.0
1913-09-19,,58,55,0.37,0.0,0.0
1913-09-20,,59,56,0.10,0.0,0.0
1913-09-21,,65,58,0.08,0.0,0.0
1913-09-22,,77,64,0.39,0.0,0.0
1913-09-23,,71,54,0.00,0.0,0.0
1913-09-24,,65,50,0.00,0.0,0.0
1913-09-25,,69,51,0.00,0.0,0.0
1913-09-26,,78,56,0.00,0.0,0.0
1913-09-27,,68,52,0.00,0.0,0.0
1913-09-28,,70,46,0.00,0.0,0.0
1913-09-29,,76,53,0.00,0.0,0.0
1913-09-30,,61,50,0.00,0.0,0.0
1913-10-01,,59,48,0.00,0.0,0.0
1913-10-02,,67,58,0.75,0.0,0.0
1913-10-03,,71,56,0.00,0.0,0.0
1913-10-04,,62,57,0.29,0.0,0.0
1913-10-05,,68,57,0.00,0.0,0.0
1913-10-06,,61,56,0.00,0.0,0.0
1913-10-07,,63,58,0.00,0.0,0.0
1913-10-08,,65,59,0.00,0.0,0.0
1913-10-09,,64,59,0.00,0.0,0.0
1913-10-10,,66,60,0.04,0.0,0.0
1913-10-11,,62,59,0.07,0.0,0.0
1913-10-12,,63,51,0.75,0.0,0.0
1913-10-13,,64,46,0.00,0.0,0.0
1913-10-14,,49,35,0.74,,0.0
1913-10-15,,59,45,0.28,0.0,0.0
1913-10-16,,57,55,0.51,0.0,0.0
1913-10-17,,63,54,0.00,0.0,0.0
1913-10-18,,60,54,0.00,0.0,0.0
1913-10-19,,63,55,0.31,0.0,0.0
1913-10-20,,68,55,1.13,0.0,0.0
1913-10-21,,59,45,0.00,0.0,0.0
1913-10-22,,51,39,0.00,0.0,0.0
1913-10-23,,55,38,0.00,0.0,0.0
1913-10-24,,62,50,0.05,0.0,0.0
1913-10-25,,68,59,0.42,0.0,0.0
1913-10-26,,61,49,0.70,0.0,0.0
1913-10-27,,68,50,0.00,0.0,0.0
1913-10-28,,74,53,0.00,0.0,0.0
1913-10-29,,63,52,0.00,0.0,0.0
1913-10-30,,56,42,0.00,0.0,0.0
1913-10-31,,46,31,0.00,0.0,0.0
1913-11-01,,50,30,0.00,0.0,0.0
1913-11-02,,54,42,0.00,0.0,0.0
1913-11-03,,55,41,0.00,0.0,0.0
1913-11-04,,56,42,0.01,0.0,0.0
1913-11-05,,50,35,0.00,0.0,0.0
1913-11-06,,68,39,0.00,0.0,0.0
1913-11-07,,70,44,0.00,0.0,0.0
1913-11-08,,58,46,0.00,0.0,0.0
1913-11-09,,60,54,0.43,0.0,0.0
1913-11-10,,55,37,0.00,0.0,0.0
1913-11-11,,44,32,0.00,0.0,0.0
1913-11-12,,49,34,0.00,0.0,0.0
1913-11-13,,59,40,0.00,0.0,0.0
1913-11-14,,54,37,0.06,0.0,0.0
1913-11-15,,43,33,0.00,0.0,0.0
1913-11-16,,39,34,0.20,0.0,0.0
1913-11-17,,52,36,0.00,0.0,0.0
1913-11-18,,64,39,0.00,0.0,0.0
1913-11-19,,58,50,0.00,0.0,0.0
1913-11-20,,71,54,0.16,0.0,0.0
1913-11-21,,54,45,0.00,0.0,0.0
1913-11-22,,68,45,0.00,0.0,0.0
1913-11-23,,71,49,0.00,0.0,0.0
1913-11-24,,49,37,0.00,0.0,0.0
1913-11-25,,43,37,0.00,0.0,0.0
1913-11-26,,51,33,0.00,0.0,0.0
1913-11-27,,36,27,0.00,0.0,0.0
1913-11-28,,42,32,0.00,0.0,0.0
1913-11-29,,44,39,1.29,0.0,0.0
1913-11-30,,44,35,0.00,0.0,0.0
1913-12-01,,46,37,0.00,0.0,0.0
1913-12-02,,45,39,0.00,0.0,0.0
1913-12-03,,50,37,0.00,0.0,0.0
1913-12-04,,47,36,0.00,0.0,0.0
1913-12-05,,53,41,0.00,0.0,0.0
1913-12-06,,46,37,0.00,0.0,0.0
1913-12-07,,56,37,0.89,0.0,0.0
1913-12-08,,55,27,0.30,0.4,0.0
1913-12-09,,41,24,0.00,0.0,0.0
1913-12-10,,42,28,0.00,0.0,0.0
1913-12-11,,42,21,0.00,0.0,0.0
1913-12-12,,41,20,0.00,0.0,0.0
1913-12-13,,53,34,0.00,0.0,0.0
1913-12-14,,56,36,0.00,0.0,0.0
1913-12-15,,41,28,0.00,0.0,0.0
1913-12-16,,44,32,0.00,0.0,0.0
1913-12-17,,55,38,0.00,0.0,0.0
1913-12-18,,48,26,0.00,0.0,0.0
1913-12-19,,34,18,0.00,0.0,0.0
1913-12-20,,46,28,0.00,0.0,0.0
1913-12-21,,55,41,0.00,0.0,0.0
1913-12-22,,47,38,0.00,0.0,0.0
1913-12-23,,44,38,0.36,0.0,0.0
1913-12-24,,47,37,0.50,0.0,0.0
1913-12-25,,38,34,0.15,0.0,0.0
1913-12-26,,42,28,0.85,0.5,0.0
1913-12-27,,32,22,0.00,0.0,0.0
1913-12-28,,33,20,0.00,0.0,0.0
1913-12-29,,34,22,0.00,0.0,0.0
1913-12-30,,41,24,0.00,0.0,0.0
1913-12-31,,39,25,0.00,0.0,0.0
1914-01-01,,32,16,0.00,0.0,0.0
1914-01-02,,30,17,0.00,0.0,0.0
1914-01-03,,40,26,0.00,0.0,0.0
1914-01-04,,40,31,0.35,0.2,0.0
1914-01-05,,37,24,0.00,0.0,0.0
1914-01-06,,31,18,0.00,0.0,0.0
1914-01-07,,40,25,0.03,0.7,0.0
1914-01-08,,38,32,0.00,0.0,0.0
1914-01-09,,40,33,0.00,0.0,0.0
1914-01-10,,43,25,0.00,0.0,0.0
1914-01-11,,27,17,0.00,0.0,0.0
1914-01-12,,34,5,0.01,0.1,0.0
1914-01-13,,5,-9,0.00,0.0,0.0
1914-01-14,,17,-8,0.00,0.0,0.0
1914-01-15,,33,9,0.08,1.1,0.0
1914-01-16,,34,23,0.00,0.0,1.0
1914-01-17,,37,25,0.00,0.0,1.0
1914-01-18,,27,15,0.00,0.0,0.0
1914-01-19,,36,16,0.00,0.0,0.0
1914-01-20,,34,30,0.22,2.2,2.0
1914-01-21,,34,16,0.74,5.3,5.0
1914-01-22,,27,11,0.00,0.0,4.0
1914-01-23,,40,15,0.00,0.0,4.0
1914-01-24,,52,40,0.55,0.0,1.0
1914-01-25,,45,12,0.21,0.0,1.0
1914-01-26,,25,11,0.05,0.7,1.0
1914-01-27,,44,23,0.00,0.0,0.0
1914-01-28,,54,40,0.00,0.0,0.0
1914-01-29,,51,37,0.00,0.0,0.0
1914-01-30,,63,40,0.00,0.0,0.0
1914-01-31,,42,32,1.02,0.0,0.0
1914-02-01,,44,36,0.02,0.0,0.0
1914-02-02,,42,31,0.00,0.0,0.0
1914-02-03,,52,30,0.03,0.0,0.0
1914-02-04,,56,34,0.14,0.0,0.0
1914-02-05,,37,29,0.00,0.0,0.0
1914-02-06,,35,24,0.41,0.8,1.0
1914-02-07,,39,29,0.25,0.9,2.0
1914-02-08,,32,21,0.00,0.0,1.0
1914-02-09,,24,16,0.00,0.0,1.0
1914-02-10,,31,16,0.00,0.0,1.0
1914-02-11,,16,-3,0.00,0.0,1.0
1914-02-12,,9,-11,0.00,0.0,1.0
1914-02-13,,19,-3,0.00,0.0,1.0
1914-02-14,,36,18,1.49,8.4,9.0
1914-02-15,,22,7,0.00,0.0,8.0
1914-02-16,,18,5,0.27,2.9,10.0
1914-02-17,,25,9,0.00,0.6,10.0
1914-02-18,,29,14,0.00,0.0,10.0
1914-02-19,,28,25,0.46,4.9,15.0
1914-02-20,,29,19,0.00,2.1,14.0
1914-02-21,,21,12,0.00,0.0,13.0
1914-02-22,,38,16,0.00,0.0,11.0
1914-02-23,,23,9,0.00,0.0,11.0
1914-02-24,,18,2,0.00,0.0,11.0
1914-02-25,,30,4,0.00,0.0,11.0
1914-02-26,,41,17,0.00,0.0,9.0
1914-02-27,,48,30,0.00,0.0,7.0
1914-02-28,,52,32,0.00,0.0,6.0
1914-03-01,,45,34,1.18,0.0,3.0
1914-03-02,,40,34,0.17,0.0,2.0
1914-03-03,,46,36,0.09,0.0,1.0
1914-03-04,,49,34,0.00,0.0,0.0
1914-03-05,,45,32,0.00,0.0,0.0
1914-03-06,,36,32,0.35,2.9,3.0
1914-03-07,,41,30,0.02,0.7,2.0
1914-03-08,,46,33,0.00,0.0,1.0
1914-03-09,,37,24,0.00,0.0,0.0
1914-03-10,,34,18,0.00,0.0,0.0
1914-03-11,,38,22,0.00,0.0,0.0
1914-03-12,,36,20,0.00,0.0,0.0
1914-03-13,,39,22,0.00,0.0,0.0
1914-03-14,,45,26,0.00,0.0,0.0
1914-03-15,,54,38,0.00,0.0,0.0
1914-03-16,,40,32,0.00,0.0,0.0
1914-03-17,,49,36,0.06,0.0,0.0
1914-03-18,,45,32,0.42,0.2,0.0
1914-03-19,,39,25,0.00,0.0,0.0
1914-03-20,,31,19,0.00,0.0,0.0
1914-03-21,,35,16,0.00,0.0,0.0
1914-03-22,,28,25,0.07,0.8,1.0
1914-03-23,,45,23,0.03,0.3,0.0
1914-03-24,,42,30,0.00,0.0,0.0
1914-03-25,,51,33,0.00,0.0,0.0
1914-03-26,,64,40,0.03,0.0,0.0
1914-03-27,,74,45,0.33,0.0,0.0
1914-03-28,,45,33,1.03,0.3,0.0
1914-03-29,,37,34,0.00,0.0,0.0
1914-03-30,,38,34,0.38,0.0,0.0
1914-03-31,,56,36,0.00,0.0,0.0
1914-04-01,,56,37,0.17,0.0,0.0
1914-04-02,,52,34,0.26,0.8,1.0
1914-04-03,,45,28,0.00,0.4,0.0
1914-04-04,,45,27,0.00,0.0,0.0
1914-04-05,,43,34,0.00,0.0,0.0
1914-04-06,,50,30,0.00,0.0,0.0
1914-04-07,,40,35,0.51,0.0,0.0
1914-04-08,,55,36,0.62,0.0,0.0
1914-04-09,,56,34,0.25,0.0,0.0
1914-04-10,,52,32,0.00,0.0,0.0
1914-04-11,,55,38,0.00,0.0,0.0
1914-04-12,,60,33,0.03,0.0,0.0
1914-04-13,,42,28,0.00,0.0,0.0
1914-04-14,,60,31,0.00,0.0,0.0
1914-04-15,,42,36,0.32,0.0,0.0
1914-04-16,,38,32,1.24,0.4,0.0
1914-04-17,,58,33,0.00,0.4,0.0
1914-04-18,,71,44,0.00,0.0,0.0
1914-04-19,,87,56,0.00,0.0,0.0
1914-04-20,,66,53,0.26,0.0,0.0
1914-04-21,,53,41,0.00,0.0,0.0
1914-04-22,,68,41,0.00,0.0,0.0
1914-04-23,,52,35,0.00,0.0,0.0
1914-04-24,,60,35,0.00,0.0,0.0
1914-04-25,,46,38,0.00,0.0,0.0
1914-04-26,,44,38,1.43,0.0,0.0
1914-04-27,,47,44,0.73,0.0,0.0
1914-04-28,,61,43,0.00,0.0,0.0
1914-04-29,,58,39,0.05,0.0,0.0
1914-04-30,,51,39,0.00,0.0,0.0
1914-05-01,,51,38,0.00,0.0,0.0
1914-05-02,,66,38,0.00,0.0,0.0
1914-05-03,,62,48,0.00,0.0,0.0
1914-05-04,,72,47,0.00,0.0,0.0
1914-05-05,,52,45,1.29,0.0,0.0
1914-05-06,,62,45,0.13,0.0,0.0
1914-05-07,,70,52,0.00,0.0,0.0
1914-05-08,,55,46,0.46,0.0,0.0
1914-05-09,,73,49,0.02,0.0,0.0
1914-05-10,,81,54,0.00,0.0,0.0
1914-05-11,,77,50,0.02,0.0,0.0
1914-05-12,,50,41,0.47,0.0,0.0
1914-05-13,,42,40,0.39,0.0,0.0
1914-05-14,,58,40,0.00,0.0,0.0
1914-05-15,,67,52,0.00,0.0,0.0
1914-05-16,,70,48,0.00,0.0,0.0
1914-05-17,,66,52,0.00,0.0,0.0
1914-05-18,,76,54,0.00,0.0,0.0
1914-05-19,,82,57,0.00,0.0,0.0
1914-05-20,,80,58,0.00,0.0,0.0
1914-05-21,,67,52,0.00,0.0,0.0
1914-05-22,,61,53,0.00,0.0,0.0
1914-05-23,,77,55,0.00,0.0,0.0
1914-05-24,,75,52,0.00,0.0,0.0
1914-05-25,,73,55,0.00,0.0,0.0
1914-05-26,,93,64,0.00,0.0,0.0
1914-05-27,,95,74,0.00,0.0,0.0
1914-05-28,,86,,0.00,0.0,0.0
1914-05-29,,,51,0.00,0.0,0.0
1914-05-30,,76,49,0.00,0.0,0.0
1914-05-31,,83,60,0.00,0.0,0.0
1914-06-01,,78,61,0.00,0.0,0.0
1914-06-02,,70,56,0.00,0.0,0.0
1914-06-03,,77,56,0.00,0.0,0.0
1914-06-04,,65,55,0.10,0.0,0.0
1914-06-05,,68,55,0.00,0.0,0.0
1914-06-06,,75,51,0.00,0.0,0.0
1914-06-07,,84,56,0.00,0.0,0.0
1914-06-08,,77,55,0.00,0.0,0.0
1914-06-09,,56,49,0.00,0.0,0.0
1914-06-10,,88,52,0.00,0.0,0.0
1914-06-11,,91,67,0.00,0.0,0.0
1914-06-12,,91,69,0.00,0.0,0.0
1914-06-13,,80,62,0.00,0.0,0.0
1914-06-14,,71,59,0.00,0.0,0.0
1914-06-15,,73,58,0.02,0.0,0.0
1914-06-16,,66,56,0.05,0.0,0.0
1914-06-17,,78,53,0.00,0.0,0.0
1914-06-18,,77,56,0.00,0.0,0.0
1914-06-19,,72,58,0.00,0.0,0.0
1914-06-20,,70,52,0.35,0.0,0.0
1914-06-21,,78,55,0.00,0.0,0.0
1914-06-22,,72,62,0.00,0.0,0.0
1914-06-23,,80,61,0.00,0.0,0.0
1914-06-24,,93,66,0.00,0.0,0.0
1914-06-25,,94,74,0.00,0.0,0.0
1914-06-26,,85,66,0.00,0.0,0.0
1914-06-27,,77,64,0.08,0.0,0.0
1914-06-28,,67,54,0.59,0.0,0.0
1914-06-29,,62,54,0.21,0.0,0.0
1914-06-30,,75,56,0.00,0.0,0.0
1914-07-01,,67,56,0.07,0.0,0.0
1914-07-02,,60,53,1.04,0.0,0.0
1914-07-03,,61,51,0.00,0.0,0.0
1914-07-04,,73,53,0.00,0.0,0.0
1914-07-05,,79,60,0.00,0.0,0.0
1914-07-06,,67,57,0.07,0.0,0.0
1914-07-07,,69,58,0.96,0.0,0.0
1914-07-08,,85,64,0.00,0.0,0.0
1914-07-09,,78,58,0.00,0.0,0.0
1914-07-10,,67,58,0.00,0.0,0.0
1914-07-11,,80,65,0.03,0.0,0.0
1914-07-12,,78,65,0.02,0.0,0.0
1914-07-13,,82,66,0.00,0.0,0.0
1914-07-14,,83,65,0.00,0.0,0.0
1914-07-15,,75,65,0.00,0.0,0.0
1914-07-16,,87,65,0.00,0.0,0.0
1914-07-17,,89,73,0.00,0.0,0.0
1914-07-18,,90,74,0.00,0.0,0.0
1914-07-19,,82,65,0.00,0.0,0.0
1914-07-20,,78,58,0.24,0.0,0.0
1914-07-21,,87,63,0.00,0.0,0.0
1914-07-22,,79,58,0.13,0.0,0.0
1914-07-23,,73,60,0.00,0.0,0.0
1914-07-24,,76,56,0.00,0.0,0.0
1914-07-25,,84,64,0.00,0.0,0.0
1914-07-26,,86,68,0.00,0.0,0.0
1914-07-27,,78,67,0.00,0.0,0.0
1914-07-28,,67,58,0.06,0.0,0.0
1914-07-29,,68,58,0.00,0.0,0.0
1914-07-30,,63,57,0.02,0.0,0.0
1914-07-31,,69,57,0.00,0.0,0.0
1914-08-01,,82,59,0.06,0.0,0.0
1914-08-02,,85,65,0.00,0.0,0.0
1914-08-03,,79,65,0.11,0.0,0.0
1914-08-04,,67,61,0.00,0.0,0.0
1914-08-05,,65,60,0.00,0.0,0.0
1914-08-06,,79,61,0.00,0.0,0.0
1914-08-07,,81,62,0.00,0.0,0.0
1914-08-08,,86,70,0.00,0.0,0.0
1914-08-09,,76,64,0.00,0.0,0.0
1914-08-10,,90,64,0.00,0.0,0.0
1914-08-11,,83,73,0.03,0.0,0.0
1914-08-12,,75,64,0.25,0.0,0.0
1914-08-13,,72,64,0.00,0.0,0.0
1914-08-14,,82,66,0.00,0.0,0.0
1914-08-15,,82,68,0.00,0.0,0.0
1914-08-16,,83,64,0.00,0.0,0.0
1914-08-17,,83,67,0.06,0.0,0.0
1914-08-18,,78,65,0.26,0.0,0.0
1914-08-19,,84,69,0.06,0.0,0.0
1914-08-20,,71,66,1.30,0.0,0.0
1914-08-21,,68,61,0.63,0.0,0.0
1914-08-22,,82,66,0.00,0.0,0.0
1914-08-23,,84,64,0.00,0.0,0.0
1914-08-24,,84,59,0.04,0.0,0.0
1914-08-25,,75,55,0.00,0.0,0.0
1914-08-26,,68,55,0.00,0.0,0.0
1914-08-27,,76,57,0.00,0.0,0.0
1914-08-28,,71,61,0.00,0.0,0.0
1914-08-29,,63,58,0.40,0.0,0.0
1914-08-30,,74,58,0.00,0.0,0.0
1914-08-31,,81,63,0.00,0.0,0.0
1914-09-01,,88,66,0.00,0.0,0.0
1914-09-02,,90,72,0.00,0.0,0.0
1914-09-03,,86,73,0.00,0.0,0.0
1914-09-04,,79,63,0.13,0.0,0.0
1914-09-05,,70,59,0.00,0.0,0.0
1914-09-06,,77,59,0.00,0.0,0.0
1914-09-07,,84,61,0.00,0.0,0.0
1914-09-08,,66,50,0.00,0.0,0.0
1914-09-09,,64,48,0.00,0.0,0.0
1914-09-10,,60,47,0.00,0.0,0.0
1914-09-11,,60,45,0.00,0.0,0.0
1914-09-12,,64,46,0.00,0.0,0.0
1914-09-13,,66,52,0.00,0.0,0.0
1914-09-14,,68,49,0.00,0.0,0.0
1914-09-15,,74,52,0.00,0.0,0.0
1914-09-16,,71,57,0.00,0.0,0.0
1914-09-17,,81,57,0.00,0.0,0.0
1914-09-18,,87,59,0.00,0.0,0.0
1914-09-19,,70,56,0.00,0.0,0.0
1914-09-20,,82,54,0.00,0.0,0.0
1914-09-21,,90,64,0.00,0.0,0.0
1914-09-22,,90,68,0.00,0.0,0.0
1914-09-23,,94,69,0.00,0.0,0.0
1914-09-24,,87,64,0.00,0.0,0.0
1914-09-25,,69,58,0.00,0.0,0.0
1914-09-26,,62,48,0.00,0.0,0.0
1914-09-27,,65,43,0.00,0.0,0.0
1914-09-28,,55,39,0.01,0.0,0.0
1914-09-29,,58,34,0.02,0.0,0.0
1914-09-30,,58,47,0.05,0.0,0.0
1914-10-01,,63,50,0.00,0.0,0.0
1914-10-02,,64,46,0.00,0.0,0.0
1914-10-03,,83,52,0.00,0.0,0.0
1914-10-04,,72,58,0.00,0.0,0.0
1914-10-05,,80,59,0.00,0.0,0.0
1914-10-06,,64,46,0.00,0.0,0.0
1914-10-07,,60,42,0.00,0.0,0.0
1914-10-08,,79,51,0.00,0.0,0.0
1914-10-09,,78,58,0.00,0.0,0.0
1914-10-10,,79,59,0.00,0.0,0.0
1914-10-11,,81,64,0.00,0.0,0.0
1914-10-12,,75,56,0.00,0.0,0.0
1914-10-13,,56,46,0.00,0.0,0.0
1914-10-14,,53,41,0.00,0.0,0.0
1914-10-15,,66,50,0.00,0.0,0.0
1914-10-16,,66,56,0.57,0.0,0.0
1914-10-17,,67,59,0.76,0.0,0.0
1914-10-18,,64,53,0.00,0.0,0.0
1914-10-19,,57,50,0.03,0.0,0.0
1914-10-20,,68,49,0.00,0.0,0.0
1914-10-21,,78,52,0.00,0.0,0.0
1914-10-22,,71,48,0.00,0.0,0.0
1914-10-23,,52,40,0.00,0.0,0.0
1914-10-24,,62,46,0.00,0.0,0.0
1914-10-25,,54,40,0.00,0.0,0.0
1914-10-26,,65,49,0.00,0.0,0.0
1914-10-27,,54,31,0.16,0.0,0.0
1914-10-28,,54,29,0.00,0.0,0.0
1914-10-29,,59,44,0.00,0.0,0.0
1914-10-30,,52,43,0.02,0.0,0.0
1914-10-31,,54,40,0.00,0.0,0.0
1914-11-01,,74,46,0.00,0.0,0.0
1914-11-02,,66,46,0.01,0.0,0.0
1914-11-03,,56,39,0.00,0.0,0.0
1914-11-04,,73,47,0.00,0.0,0.0
1914-11-05,,59,44,0.00,0.0,0.0
1914-11-06,,49,39,0.00,0.0,0.0
1914-11-07,,47,35,0.00,0.0,0.0
1914-11-08,,56,40,0.21,0.0,0.0
1914-11-09,,41,34,0.00,0.0,0.0
1914-11-10,,40,29,0.00,0.0,0.0
1914-11-11,,53,32,0.00,0.0,0.0
1914-11-12,,50,38,0.00,0.0,0.0
1914-11-13,,61,39,0.00,0.0,0.0
1914-11-14,,52,39,0.00,0.0,0.0
1914-11-15,,55,35,0.14,0.0,0.0
1914-11-16,,65,38,0.29,0.0,0.0
1914-11-17,,42,29,0.00,0.0,0.0
1914-11-18,,31,23,0.00,0.0,0.0
1914-11-19,,43,31,1.66,0.0,0.0
1914-11-20,,39,30,0.41,0.0,0.0
1914-11-21,,37,28,0.00,0.0,0.0
1914-11-22,,44,26,0.00,0.0,0.0
1914-11-23,,36,21,0.00,0.0,0.0
1914-11-24,,39,20,0.00,0.0,0.0
1914-11-25,,52,34,0.00,0.0,0.0
1914-11-26,,60,45,0.00,0.0,0.0
1914-11-27,,60,34,0.00,0.0,0.0
1914-11-28,,41,27,0.00,0.0,0.0
1914-11-29,,52,34,0.00,0.0,0.0
1914-11-30,,47,39,0.00,0.0,0.0
1914-12-01,,51,39,0.00,0.0,0.0
1914-12-02,,53,45,0.10,0.0,0.0
1914-12-03,,62,41,0.01,0.0,0.0
1914-12-04,,44,35,0.00,0.0,0.0
1914-12-05,,37,32,0.00,0.0,0.0
1914-12-06,,38,26,0.00,0.0,0.0
1914-12-07,,39,30,0.46,0.0,0.0
1914-12-08,,37,32,0.42,0.0,0.0
1914-12-09,,35,26,0.00,0.0,0.0
1914-12-10,,33,26,0.00,0.0,0.0
1914-12-11,,39,28,0.00,0.0,0.0
1914-12-12,,38,26,0.00,0.0,0.0
1914-12-13,,42,25,0.43,0.0,0.0
1914-12-14,,54,23,0.47,0.0,0.0
1914-12-15,,26,16,0.00,0.0,0.0
1914-12-16,,33,18,0.00,0.0,0.0
1914-12-17,,31,18,0.00,0.0,0.0
1914-12-18,,31,17,0.00,0.0,0.0
1914-12-19,,47,24,0.23,0.0,0.0
1914-12-20,,43,27,0.00,0.0,0.0
1914-12-21,,41,24,0.92,3.5,2.0
1914-12-22,,33,22,0.00,0.0,1.0
1914-12-23,,26,15,0.00,0.0,1.0
1914-12-24,,24,15,0.03,0.2,1.0
1914-12-25,,24,6,0.00,0.4,2.0
1914-12-26,,13,-2,0.00,0.0,2.0
1914-12-27,,24,0,0.00,0.0,2.0
1914-12-28,,36,21,0.00,0.0,1.0
1914-12-29,,38,27,0.39,0.0,2.0
1914-12-30,,48,31,0.00,0.0,0.0
1914-12-31,,31,22,0.00,0.0,0.0
1915-01-01,,29,17,0.01,0.1,0.0
1915-01-02,,35,22,0.01,0.2,0.0
1915-01-03,,31,20,0.00,0.0,0.0
1915-01-04,,31,16,0.00,0.0,0.0
1915-01-05,,42,23,0.00,0.0,0.0
1915-01-06,,49,36,0.00,0.0,0.0
1915-01-07,,62,41,0.68,0.0,0.0
1915-01-08,,44,32,0.00,0.0,0.0
1915-01-09,,36,28,0.00,0.0,0.0
1915-01-10,,36,23,0.00,0.0,0.0
1915-01-11,,36,24,0.00,0.0,0.0
1915-01-12,,41,34,1.46,0.0,0.0
1915-01-13,,39,25,0.82,3.4,3.0
1915-01-14,,34,22,0.00,0.0,3.0
1915-01-15,,39,32,0.00,0.0,2.0
1915-01-16,,41,32,0.00,0.0,1.0
1915-01-17,,49,33,0.00,0.0,0.0
1915-01-18,,60,40,1.41,0.0,0.0
1915-01-19,,61,45,0.02,0.0,0.0
1915-01-20,,45,35,0.00,0.0,0.0
1915-01-21,,38,26,0.00,0.0,0.0
1915-01-22,,29,20,0.00,0.0,0.0
1915-01-23,,53,20,0.58,0.2,0.0
1915-01-24,,35,29,0.03,0.0,0.0
1915-01-25,,38,30,1.15,1.6,2.0
1915-01-26,,37,29,0.00,0.0,1.0
1915-01-27,,36,31,0.00,0.0,1.0
1915-01-28,,36,30,0.00,0.0,1.0
1915-01-29,,32,17,0.00,0.0,1.0
1915-01-30,,20,3,0.00,0.0,1.0
1915-01-31,,30,11,0.16,1.5,2.0
1915-02-01,,36,24,0.88,0.1,2.0
